codigo,nombre,temperatura,luminosidad,saturacion,familia_visual,estilos_recomendados,ambientes_recomendados,combina_con,contrasta_con,descripcion_tecnica,nivel_luminosidad,nivel_saturacion,sensacion_visual
30RR 74/058,Almendra Portuguesa,Cálido,8,3,Marfil,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Marfil cálido de luminosidad alto (8/10) y saturación baja (3/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Cálido;Acogedor
19YR 14/629,Amor *,Cálido,2,7,Terracota,Pop;Maximalista;Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación alta (7/10) que genera profundidad.,Muy Bajo,Alta,Profundo;Cálido;Acogedor;Alegre
77RR 67/177,Amor Eterno,Cálido,7,7,Piedra,Pop;Maximalista,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Piedra cálido de luminosidad alto (7/10) y saturación alta (7/10) que aporta amplitud visual.,Alto,Alta,Luminoso;Amplio;Cálido;Acogedor
10RR 27/344,Amor Perfecto,Cálido,3,4,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (3/10) y saturación baja (4/10) que genera profundidad.,Bajo,Baja,Profundo;Cálido;Acogedor;Natural
09YR 11/475,Anillo de Rubí *,Cálido,2,5,Piedra,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
30YR 17/341,Arcilla Quemada,Cálido,2,4,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
80RR 10/306,Aroma de Vino,Cálido,2,5,Piedra,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
07YR 21/415,Arrecife de Coral,Cálido,3,5,Terracota,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad.,Bajo,Media,Profundo;Cálido;Acogedor;Natural
90RR 51/191,Atardecer de París,Cálido,5,5,Piedra,Rústico;Mediterráneo,Dormitorio;Pasillo;Comedor;Living,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad medio (5/10) y saturación media (5/10) que equilibra el espacio.,Medio,Media,Suave;Cálido;Acogedor;Natural
10YR 53/175,Atmósfera Romántica,Cálido,6,5,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo;Comedor;Living,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (6/10) y saturación media (5/10) que equilibra el espacio.,Medio,Media,Suave;Cálido;Acogedor;Natural
90RB 74/044,Ayer,Cálido,8,2,Gris cálido,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Gris cálido cálido de luminosidad alto (8/10) y saturación muy baja (2/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Cálido;Acogedor
01RR 16/397,Azalea,Cálido,2,4,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
43RR 19/444,Azalea Rosada,Cálido,3,5,Piedra,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad.,Bajo,Media,Profundo;Cálido;Acogedor;Natural
30RR 34/277,Azalea Suave,Cálido,4,4,Piedra,Contemporáneo,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (4/10) y saturación baja (4/10) que equilibra el espacio.,Bajo,Baja,Suave;Cálido;Acogedor;Natural
22YR 50/316,Bahía de Coral,Cálido,5,7,Arena,Pop;Maximalista,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (5/10) y saturación alta (7/10) que equilibra el espacio.,Medio,Alta,Suave;Cálido;Acogedor;Alegre
10RR 56/121,Bailarina,Cálido,6,3,Piedra,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad medio (6/10) y saturación baja (3/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Sobrio
70RR 35/307,Baile de Máscaras,Cálido,4,5,Piedra,Contemporáneo,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (4/10) y saturación media (5/10) que equilibra el espacio.,Bajo,Media,Suave;Cálido;Acogedor;Natural
43YR 75/089,Ballerinas,Cálido,8,6,Arena,Rústico;Mediterráneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Arena cálido de luminosidad alto (8/10) y saturación media (6/10) que aporta amplitud visual.,Alto,Media,Luminoso;Amplio;Cálido;Acogedor
05YR 13/387,Baño Oriental,Cálido,2,5,Piedra,Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
70RR 24/096,Barroco,Cálido,3,2,Gris cálido,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad bajo (3/10) y saturación muy baja (2/10) que genera profundidad.,Bajo,Muy Baja,Profundo;Cálido;Acogedor;Sobrio
31RR 21/462,Batido Rosado,Cálido,3,5,Piedra,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad.,Bajo,Media,Profundo;Cálido;Acogedor;Natural
72RR 13/253,Begonia Osada,Cálido,2,4,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
10RR 19/279,Bella Rosa,Cálido,3,3,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad.,Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
21YR 73/125,Belleza,Cálido,7,7,Arena,Pop;Maximalista,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Arena cálido de luminosidad alto (7/10) y saturación alta (7/10) que aporta amplitud visual.,Alto,Alta,Luminoso;Amplio;Cálido;Acogedor
13RR 06/179,Berenjena Profundo,Cálido,1,4,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (1/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
30YR 41/263,Beso Solar,Cálido,5,5,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo;Comedor;Living,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (5/10) y saturación media (5/10) que equilibra el espacio.,Medio,Media,Suave;Cálido;Acogedor;Natural
19YR 67/058,Bizcocho Encantado,Cálido,7,3,Arena,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Arena cálido de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Cálido;Acogedor
30RR 67/093,Blanco Frambuesa,Cálido,7,4,Piedra,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Piedra cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Cálido;Acogedor
70RR 65/053,Blanco Ilusorio,Cálido,7,3,Gris cálido,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Gris cálido cálido de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Cálido;Acogedor
21YR 67/074,Bollo de Pastelera,Cálido,7,4,Arena,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Arena cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Cálido;Acogedor
36RR 75/114,Bombón de Frutilla,Cálido,8,6,Piedra,Rústico;Mediterráneo,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Piedra cálido de luminosidad alto (8/10) y saturación media (6/10) que aporta amplitud visual.,Alto,Media,Luminoso;Amplio;Cálido;Acogedor
11YR 07/229,Borgoña,Cálido,2,4,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
30RR 09/187,Borgoña Vibrante,Cálido,2,3,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
50RR 51/109,Bouquet de Rosas,Cálido,6,3,Piedra,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad medio (6/10) y saturación baja (3/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Sobrio
90RR 16/386,Brillo de París,Cálido,2,5,Piedra,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
82YR 83/056,Brisa Chic,Cálido,8,5,Arena,Rústico;Mediterráneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Arena cálido de luminosidad alto (8/10) y saturación media (5/10) que aporta amplitud visual.,Alto,Media,Luminoso;Amplio;Cálido;Acogedor
70RR 10/140,Cabernet,Cálido,2,3,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
78RR 54/274,Cactus Dalia,Cálido,6,7,Piedra,Pop;Maximalista,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad medio (6/10) y saturación alta (7/10) que equilibra el espacio.,Medio,Alta,Suave;Cálido;Acogedor;Alegre
30YR 31/154,Café Místico,Cálido,4,3,Arena,Contemporáneo,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Arena cálido de luminosidad bajo (4/10) y saturación baja (3/10) que equilibra el espacio.,Bajo,Baja,Suave;Cálido;Acogedor;Sobrio
30YR 18/212,Calle de Ladrillos,Cálido,2,3,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
98RR 06/206,Caoba Envejecido,Cálido,1,4,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (1/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
21YR 13/383,Caoba Imponente,Cálido,2,5,Terracota,Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
90RR 83/026,Caracola Acústica,Cálido,8,3,Marfil,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Marfil cálido de luminosidad alto (8/10) y saturación baja (3/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Cálido;Acogedor
80RR 12/430,Carmesí Intenso *,Cálido,2,6,Piedra,Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación media (6/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
30YR 11/393,Carmín Aterciopelado,Cálido,2,5,Terracota,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
52RR 06/105,Casis Jugoso,Cálido,1,3,Piedra,Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (1/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
62RR 21/444,Catarata Fucsia,Cálido,3,5,Piedra,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad.,Bajo,Media,Profundo;Cálido;Acogedor;Natural
00YR 15/510,Cereza *,Cálido,2,6,Piedra,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación media (6/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
50RR 15/400,Cereza Brillante,Cálido,2,5,Piedra,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
70RR 17/372,Cereza Intenso,Cálido,2,4,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
04YR 18/324,Cereza Masticable,Cálido,2,4,Terracota,Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
01YR 07/180,Chocolate con Chili,Cálido,1,4,Terracota,Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (1/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
30YR 10/314,Chocolate y Pimienta,Cálido,2,5,Terracota,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
67RR 66/044,Cielo Ardiente,Cálido,7,2,Gris cálido,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Gris cálido cálido de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Cálido;Acogedor
50RR 38/261,Ciruela Japonesa,Cálido,4,5,Piedra,Contemporáneo,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (4/10) y saturación media (5/10) que equilibra el espacio.,Bajo,Media,Suave;Cálido;Acogedor;Natural
48RR 08/146,Ciruela Osado,Cálido,2,3,Piedra,Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
48RR 08/222,Ciruela Salvaje,Cálido,2,4,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
12YR 07/279,Clarete Californiano,Cálido,2,5,Terracota,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Cálido;Acogedor;Natural
07RR 30/337,Clavel Intenso,Cálido,3,4,Piedra,Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (3/10) y saturación baja (4/10) que genera profundidad.,Bajo,Baja,Profundo;Cálido;Acogedor;Natural
90RR 16/298,Compota de Guayaba,Cálido,2,4,Piedra,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
10YR 26/462,Coqueteo,Cálido,3,6,Arena,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Arena cálido de luminosidad bajo (3/10) y saturación media (6/10) que genera profundidad.,Bajo,Media,Profundo;Cálido;Acogedor;Natural
10YR 28/361,Coral Rojo,Cálido,3,5,Arena,Dramático,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Arena cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad.,Bajo,Media,Profundo;Cálido;Acogedor;Natural
89RR 36/416,Coral Rosa,Cálido,4,7,Piedra,Pop;Maximalista,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (4/10) y saturación alta (7/10) que equilibra el espacio.,Bajo,Alta,Suave;Cálido;Acogedor;Alegre
10YR 49/082,Crema de Café,Cálido,5,3,Gris cálido,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad medio (5/10) y saturación baja (3/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Sobrio
10YR 42/250,Crema de Frutilla,Cálido,5,5,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo;Comedor;Living,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (5/10) y saturación media (5/10) que equilibra el espacio.,Medio,Media,Suave;Cálido;Acogedor;Natural
50YR 76/087,Crema de Papaya,Cálido,7,6,Arena,Rústico;Mediterráneo,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Arena cálido de luminosidad alto (7/10) y saturación media (6/10) que aporta amplitud visual.,Alto,Media,Luminoso;Amplio;Cálido;Acogedor
10YR 67/100,Cuero Rosado,Cálido,7,5,Arena,Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual.,Alto,Media,Luminoso;Amplio;Cálido;Acogedor
51RR 68/146,Dama de Honor,Cálido,7,6,Piedra,Rústico;Mediterráneo,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Piedra cálido de luminosidad alto (7/10) y saturación media (6/10) que aporta amplitud visual.,Alto,Media,Luminoso;Amplio;Cálido;Acogedor
10RR 14/186,Del Monte,Cálido,2,3,Gris cálido,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
49RR 39/161,Delicada Gamuza,Cálido,4,3,Piedra,Contemporáneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Piedra cálido de luminosidad bajo (4/10) y saturación baja (3/10) que equilibra el espacio.,Bajo,Baja,Suave;Cálido;Acogedor;Sobrio
