codigo,nombre,hex,rgb,familia,subfamilia,url,imagen,temperatura,luminosidad,saturacion,nivel_luminosidad,nivel_saturacion,familia_visual,estilos_recomendados,ambientes_oficiales,ambientes_recomendados,combina_con,contrasta_con,sensacion_visual,descripcion_tecnica,descripcion_alba,superficies,texto_conocimiento
90RR 18/450,Rosa Roja,#BF4F5C,"191,79,92",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-roja-90rr-18-450-1673215,imagenes/90RR18450.jpg,Cálido,3,5,Bajo,Media,Piedra,Dramático,,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Piedra cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad.,,,"Color Alba 90RR 18/450 — Rosa Roja. HEX #BF4F5C, RGB 191,79,92. Familia oficial: Rojo. Temperatura Cálido; luminosidad Bajo (3/10); saturación Media (5/10). Familia visual: Piedra. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad."
50RR 75/068,Rosa Romántico,#ECDADD,"236,218,221",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-romantico-50rr-75-068-1672319,imagenes/50RR75068.jpg,Cálido,8,4,Alto,Baja,Piedra,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Piedra cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 50RR 75/068 — Rosa Romántico. HEX #ECDADD, RGB 236,218,221. Familia oficial: Rojo. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (4/10). Familia visual: Piedra. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Piedra cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual."
86RB 65/163,Rosa Rosa,#E6C8DD,"230,200,221",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-rosa-86rb-65-163-1673052,imagenes/86RB65163.jpg,Cálido,7,4,Alto,Baja,Piedra,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Piedra cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 86RB 65/163 — Rosa Rosa. HEX #E6C8DD, RGB 230,200,221. Familia oficial: Rojo. Temperatura Cálido; luminosidad Alto (7/10); saturación Baja (4/10). Familia visual: Piedra. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Piedra cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual."
70RR 26/240,Rosa Rural,#B27782,"178,119,130",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-rural-70rr-26-240-1672750,imagenes/70RR26240.jpg,Cálido,3,3,Bajo,Baja,Piedra,Dramático,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Sobrio,Piedra cálido de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad.,,,"Color Alba 70RR 26/240 — Rosa Rural. HEX #B27782, RGB 178,119,130. Familia oficial: Rojo. Temperatura Cálido; luminosidad Bajo (3/10); saturación Baja (3/10). Familia visual: Piedra. Sensación: Profundo, Cálido, Acogedor, Sobrio. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad."
70RR 27/375,Rosa Sabana,#CB6E81,"203,110,129",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-sabana-70rr-27-375-1672751,imagenes/70RR27375.jpg,Cálido,3,5,Bajo,Media,Piedra,Dramático,,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Piedra cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad.,,,"Color Alba 70RR 27/375 — Rosa Sabana. HEX #CB6E81, RGB 203,110,129. Familia oficial: Rojo. Temperatura Cálido; luminosidad Bajo (3/10); saturación Media (5/10). Familia visual: Piedra. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad."
85RR 75/032,Rosa Sedosa,#E5DCDC,"229,220,220",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-sedosa-85rr-75-032-3137238,imagenes/85RR75032.jpg,Cálido,8,2,Alto,Muy Baja,Marfil,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Marfil cálido de luminosidad alto (8/10) y saturación muy baja (2/10) que aporta amplitud visual.,,,"Color Alba 85RR 75/032 — Rosa Sedosa. HEX #E5DCDC, RGB 229,220,220. Familia oficial: Rojo. Temperatura Cálido; luminosidad Alto (8/10); saturación Muy Baja (2/10). Familia visual: Marfil. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Marfil cálido de luminosidad alto (8/10) y saturación muy baja (2/10) que aporta amplitud visual."
76RR 40/294,Rosa Silvestre,#DD939C,"221,147,156",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-silvestre-76rr-40-294-3137190,imagenes/76RR40294.jpg,Cálido,4,6,Bajo,Media,Piedra,Contemporáneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Piedra cálido de luminosidad bajo (4/10) y saturación media (6/10) que equilibra el espacio.,,,"Color Alba 76RR 40/294 — Rosa Silvestre. HEX #DD939C, RGB 221,147,156. Familia oficial: Rojo. Temperatura Cálido; luminosidad Bajo (4/10); saturación Media (6/10). Familia visual: Piedra. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Contemporáneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige, Blanco roto, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad bajo (4/10) y saturación media (6/10) que equilibra el espacio."
55RR 75/106,Rosa Sinfonía,#F2D6DA,"242,214,218",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-sinfonia-55rr-75-106-1672444,imagenes/55RR75106.jpg,Cálido,7,6,Alto,Media,Piedra,Rústico;Mediterráneo,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Piedra cálido de luminosidad alto (7/10) y saturación media (6/10) que aporta amplitud visual.,,,"Color Alba 55RR 75/106 — Rosa Sinfonía. HEX #F2D6DA, RGB 242,214,218. Familia oficial: Rojo. Temperatura Cálido; luminosidad Alto (7/10); saturación Media (6/10). Familia visual: Piedra. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Piedra cálido de luminosidad alto (7/10) y saturación media (6/10) que aporta amplitud visual."
50RR 83/034,Rosa Sombra,#F0E7E7,"240,231,231",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-sombra-50rr-83-034-1672322,imagenes/50RR83034.jpg,Cálido,8,3,Alto,Baja,Marfil,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Marfil cálido de luminosidad alto (8/10) y saturación baja (3/10) que aporta amplitud visual.,,,"Color Alba 50RR 83/034 — Rosa Sombra. HEX #F0E7E7, RGB 240,231,231. Familia oficial: Rojo. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (3/10). Familia visual: Marfil. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Marfil cálido de luminosidad alto (8/10) y saturación baja (3/10) que aporta amplitud visual."
30YR 83/040,Rosa Sospecha,#F2E6E2,"242,230,226",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-sospecha-30yr-83-040-1671828,imagenes/30YR83040.jpg,Cálido,8,4,Alto,Baja,Arena,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 30YR 83/040 — Rosa Sospecha. HEX #F2E6E2, RGB 242,230,226. Familia oficial: Rojo. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (4/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual."
10YR 16/407,Rosa Suave,#AA4D4C,"170,77,76",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-suave-10yr-16-407-1671233,imagenes/10YR16407.jpg,Cálido,2,4,Muy Bajo,Baja,Terracota,Dramático,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,,,"Color Alba 10YR 16/407 — Rosa Suave. HEX #AA4D4C, RGB 170,77,76. Familia oficial: Rojo. Temperatura Cálido; luminosidad Muy Bajo (2/10); saturación Baja (4/10). Familia visual: Terracota. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad."
81RR 47/323,Rosa Tigre,#ED9AA3,"237,154,163",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-tigre-81rr-47-323-1673011,imagenes/81RR47323.jpg,Cálido,5,7,Medio,Alta,Piedra,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Piedra cálido de luminosidad medio (5/10) y saturación alta (7/10) que equilibra el espacio.,,,"Color Alba 81RR 47/323 — Rosa Tigre. HEX #ED9AA3, RGB 237,154,163. Familia oficial: Rojo. Temperatura Cálido; luminosidad Medio (5/10); saturación Alta (7/10). Familia visual: Piedra. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad medio (5/10) y saturación alta (7/10) que equilibra el espacio."
10YR 83/040,Rosa Tímido,#F2E7E3,"242,231,227",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-timido-10yr-83-040-1671266,imagenes/10YR83040.jpg,Cálido,8,4,Alto,Baja,Arena,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 10YR 83/040 — Rosa Tímido. HEX #F2E7E3, RGB 242,231,227. Familia oficial: Rojo. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (4/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual."
90RR 63/139,Rosa Tudor,#EBC5C6,"235,197,198",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-tudor-90rr-63-139-1673239,imagenes/90RR63139.jpg,Cálido,7,5,Alto,Media,Piedra,Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Piedra cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual.,,,"Color Alba 90RR 63/139 — Rosa Tudor. HEX #EBC5C6, RGB 235,197,198. Familia oficial: Rojo. Temperatura Cálido; luminosidad Alto (7/10); saturación Media (5/10). Familia visual: Piedra. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Piedra cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual."
30RR 61/195,Rosa Turco,#E9B9CA,"233,185,202",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-turco-30rr-61-195-1671784,imagenes/30RR61195.jpg,Cálido,6,6,Medio,Media,Piedra,Rústico;Mediterráneo,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Piedra cálido de luminosidad medio (6/10) y saturación media (6/10) que equilibra el espacio.,,,"Color Alba 30RR 61/195 — Rosa Turco. HEX #E9B9CA, RGB 233,185,202. Familia oficial: Rojo. Temperatura Cálido; luminosidad Medio (6/10); saturación Media (6/10). Familia visual: Piedra. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad medio (6/10) y saturación media (6/10) que equilibra el espacio."
14RR 48/276,Rosa Valentín,#E1A5C3,"225,165,195",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-valentin-14rr-48-276-1671374,imagenes/14RR48276.jpg,Cálido,5,5,Medio,Media,Piedra,Rústico;Mediterráneo,,Dormitorio;Pasillo;Comedor;Living,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Piedra cálido de luminosidad medio (5/10) y saturación media (5/10) que equilibra el espacio.,,,"Color Alba 14RR 48/276 — Rosa Valentín. HEX #E1A5C3, RGB 225,165,195. Familia oficial: Rojo. Temperatura Cálido; luminosidad Medio (5/10); saturación Media (5/10). Familia visual: Piedra. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Dormitorio, Pasillo, Comedor, Living. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad medio (5/10) y saturación media (5/10) que equilibra el espacio."
10RR 60/197,Rosa Vivo,#E8BDD3,"232,189,211",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosa-vivo-10rr-60-197-1671219,imagenes/10RR60197.jpg,Cálido,6,5,Medio,Media,Piedra,Rústico;Mediterráneo,,Dormitorio;Pasillo;Comedor;Living,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Piedra cálido de luminosidad medio (6/10) y saturación media (5/10) que equilibra el espacio.,,,"Color Alba 10RR 60/197 — Rosa Vivo. HEX #E8BDD3, RGB 232,189,211. Familia oficial: Rojo. Temperatura Cálido; luminosidad Medio (6/10); saturación Media (5/10). Familia visual: Piedra. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Dormitorio, Pasillo, Comedor, Living. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad medio (6/10) y saturación media (5/10) que equilibra el espacio."
94RR 28/490,Rosado Embriagador,#DD646D,"221,100,109",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosado-embriagador-94rr-28-490-1673356,imagenes/94RR28490.jpg,Cálido,3,7,Bajo,Alta,Piedra,Pop;Maximalista;Dramático,,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Alegre,Piedra cálido de luminosidad bajo (3/10) y saturación alta (7/10) que genera profundidad.,,,"Color Alba 94RR 28/490 — Rosado Embriagador. HEX #DD646D, RGB 221,100,109. Familia oficial: Rojo. Temperatura Cálido; luminosidad Bajo (3/10); saturación Alta (7/10). Familia visual: Piedra. Sensación: Profundo, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista, Dramático. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Blanco roto, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad bajo (3/10) y saturación alta (7/10) que genera profundidad."
84RB 60/175,Rosado Intenso,#E0C0DA,"224,192,218",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosado-intenso-84rb-60-175-3137235,imagenes/84RB60175.jpg,Cálido,6,4,Medio,Baja,Piedra,Rústico;Mediterráneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Piedra cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio.,,,"Color Alba 84RB 60/175 — Rosado Intenso. HEX #E0C0DA, RGB 224,192,218. Familia oficial: Rojo. Temperatura Cálido; luminosidad Medio (6/10); saturación Baja (4/10). Familia visual: Piedra. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Rústico, Mediterráneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio."
50RR 29/198,Rosedal,#B38391,"179,131,145",Rojo,,https://www.alba.com.ar/es/paletas-de-colores/rosedal-50rr-29-198-1672307,imagenes/50RR29198.jpg,Cálido,4,3,Bajo,Baja,Piedra,Contemporáneo,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Sobrio,Piedra cálido de luminosidad bajo (4/10) y saturación baja (3/10) que equilibra el espacio.,,,"Color Alba 50RR 29/198 — Rosedal. HEX #B38391, RGB 179,131,145. Familia oficial: Rojo. Temperatura Cálido; luminosidad Bajo (4/10); saturación Baja (3/10). Familia visual: Piedra. Sensación: Suave, Cálido, Acogedor, Sobrio. Estilos: Contemporáneo. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad bajo (4/10) y saturación baja (3/10) que equilibra el espacio."
